gene_id,expected_MIS,observed_MIS,observed/expected_MIS,gene_MIS,gene_length_MIS,obs_mis,exp_mis,oe_mis,mu_mis,oe_lof,oe_mis_lower,oe_mis_upper,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_MIS,posterior_distribution_mean_MIS
ENSG00000213366,51.7916636582871,39.0,0.7530169383496851,GSTM2,41528,97,123.09,0.78806,6.689400000000001e-06,0.84244,0.668,0.933,0.529,1.392,0.0012471504444781136,0.583058305830583,0.9834983498349835,0.7723250649736372
ENSG00000134201,57.24995106246139,67.0,1.1703066772389206,GSTM5,63187,148,119.01,1.2436,6.8402e-06,0.94066,1.087,1.425,0.591,1.545,0.0009060400250440975,0.9610961096109611,1.4341434143414342,1.1877730470767562
ENSG00000134202,85.95077161077431,73.0,0.8493233816512838,GSTM3,7831,99,128.92,0.76793,6.7798e-06,0.7235699999999999,0.652,0.908,0.463,1.172,0.010975708288950876,0.7032703270327033,1.0319031903190319,0.8609579485232192
ENSG00000198758,252.99578682067582,252.0,0.9960640181673001,EPS8L3,13948,335,339.9,0.9856,1.9131e-05,0.66296,0.901,1.079,0.488,0.914,0.018138499198499844,0.8988898889888989,1.1057105710571058,1.0000166531600274
ENSG00000184371,199.32447647173274,171.0,0.8578976502379045,CSF1,20751,285,310.5,0.91789,1.7012e-05,0.047731,0.832,1.012,0.016,0.226,0.009605535948712484,0.7576757675767577,0.9738973897389739,0.862914595560933
ENSG00000168710,198.9933615192298,66.0,0.3316693556816068,AHCYL1,39050,112,311.54,0.3595,1.7213e-05,0.13371,0.307,0.421,0.069,0.281,0.005095860730325987,0.27202720272027203,0.40704070407040704,0.3366946489495099
ENSG00000143093,290.4910476776059,208.0,0.7160289505060532,STRIP1,43065,330,475.88,0.69345,2.7574e-05,0.36691999999999997,0.633,0.76,0.25,0.55,0.00674540921113679,0.6396639663966397,0.8032803280328034,0.7194713973834863
ENSG00000156150,112.65643783891517,92.0,0.8166421889847846,ALX3,10707,151,167.24,0.9028700000000001,1.0342e-05,0.45102,0.79,1.033,0.221,1.032,0.010521755658813409,0.6898689868986899,0.9710971097109711,0.8255187345172279
ENSG00000186150,50.56417238460204,41.0,0.8108508073294491,UBL4B,1508,87,93.71600000000001,0.9283299999999999,5.2276e-06,0.86311,0.78,1.109,0.328,1.843,0.03353061829217642,0.6316631663166317,1.0521052105210522,0.8306276562773376
ENSG00000197106,324.9391701322364,212.0,0.6524298068273056,SLC6A17,51717,313,456.39,0.68581,2.791e-05,0.21395,0.624,0.753,0.116,0.422,0.006283024346583066,0.5834583458345834,0.731073107310731,0.6555073059161134
ENSG00000116396,292.2578506832939,188.0,0.6432675788193857,KCNC4,71758,302,421.13,0.71712,2.6925e-05,0.38956,0.652,0.789,0.221,0.732,0.004072826035888597,0.5712571257125713,0.7258725872587259,0.6466892148769354
ENSG00000162775,424.75266404705314,312.0,0.7345451280452413,RBM15,8172,464,584.26,0.7941699999999999,3.4478000000000004e-05,0.12046,0.735,0.858,0.058,0.276,0.05197658639831781,0.6696669666966697,0.8066806680668067,0.7368994393530784
ENSG00000168679,188.17988456741958,161.0,0.8555643466893413,SLC16A4,28235,215,254.46,0.8449200000000001,1.1850999999999999e-05,0.67328,0.755,0.946,0.444,1.053,0.0066647736698218375,0.7526752675267527,0.9750975097509751,0.8608784109544926
ENSG00000134248,40.56613802785835,48.0,1.18325288858004,LAMTOR5,6694,131,104.9,1.2488,5.157000000000001e-06,1.0588,1.083,1.444,0.616,1.771,0.006060074399142269,0.9386938693869388,1.504950495049505,1.2078630228719602
ENSG00000143125,50.203417082346725,48.0,0.9561102169851796,PROK1,6155,71,66.723,1.0641,4.3576e-06,1.3115,0.878,1.296,0.717,1.901,0.008156525927269979,0.7584758475847585,1.2161216121612162,0.9760291750028021
ENSG00000143105,245.25233675952612,238.0,0.9704290819188518,KCNA10,1959,327,287.75,1.1364,1.6909e-05,0.6210399999999999,1.037,1.245,0.339,1.224,0.12519261702885456,0.8732873287328733,1.0805080508050806,0.974506515036158
ENSG00000177301,227.6606485825998,82.0,0.36018521650766877,KCNA2,37895,99,279.11,0.3547,1.5197e-05,0.12064000000000001,0.3,0.419,0.048,0.38,0.006007669839889162,0.30143014301430143,0.43284328432843283,0.36457771914800613
ENSG00000177272,247.63660605270982,116.0,0.4684283226499608,KCNA3,3346,194,353.57,0.54869,2.1479000000000002e-05,0.12445999999999999,0.487,0.618,0.05,0.392,0.07400974478562757,0.40304030403040303,0.5464546454645465,0.47246649784521927
ENSG00000143119,84.78312450954549,72.0,0.8492256025772408,CD53,26776,96,121.09,0.79278,6.1404e-06,0.5019600000000001,0.671,0.939,0.274,0.991,0.003166384990646306,0.7022702270227023,1.0333033303330332,0.8610204026130358
ENSG00000121931,323.58136794236356,294.0,0.9085813619910508,LRIF1,16895,377,390.38,0.96572,1.8553e-05,0.40084000000000003,0.887,1.052,0.246,0.68,0.01915249292349,0.8260826082608261,1.0007000700070008,0.9116717747869386
ENSG00000156171,85.31909980291557,76.0,0.8907735803068434,DRAM2,22884,126,141.17,0.89255,7.065e-06,0.59691,0.771,1.035,0.349,1.077,0.0037283298288286826,0.7402740274027403,1.0781078107810782,0.9024942853108802
ENSG00000134255,155.41555352718274,98.0,0.6305675189894006,CEPT1,45476,121,227.05,0.53292,1.1330999999999999e-05,0.051509000000000006,0.459,0.62,0.017,0.244,0.003417529103860998,0.5354535453545355,0.7458745874587459,0.6370018814280679
ENSG00000162777,202.51914078105816,156.0,0.7702975600150821,DENND2D,17362,216,267.92,0.80621,1.4945e-05,0.37556,0.721,0.902,0.231,0.637,0.01166450528631829,0.6762676267626763,0.8796879687968797,0.7752353648869734
ENSG00000064886,156.77751786556084,150.0,0.9567698356382153,CHI3L2,42670,223,205.76,1.0838,9.5891e-06,1.0056,0.971,1.211,0.712,1.447,0.0036741860291905517,0.8378837883788379,1.0955095509550956,0.9631483012091365
ENSG00000134216,196.2236368819772,210.0,1.0702074599010154,CHIA,29705,294,273.16,1.0763,1.4543e-05,0.86629,0.978,1.185,0.618,1.237,0.006605744382493762,0.9564956495649565,1.1999199919991999,1.075303685900544
ENSG00000173947,54.09904279560843,50.0,0.9242307703835902,PIFO,6726,88,100.94,0.87184,4.8075e-06,0.97034,0.733,1.041,0.609,1.587,0.008043271304729175,0.7366736673667367,1.1699169916991699,0.9427153854462299
ENSG00000085465,254.98949363128773,248.0,0.9725890916847167,OVGP1,13464,384,376.68,1.0194,1.9963e-05,0.4144,0.937,1.109,0.249,0.723,0.01893861360897859,0.8770877087708772,1.0805080508050806,0.9765108218931228
ENSG00000116455,76.104080188799,51.0,0.6701348978067825,WDR77,9487,138,178.69,0.77228,8.3789e-06,0.47239,0.672,0.889,0.284,0.824,0.008021933191609466,0.5352535253525352,0.8462846284628464,0.6832747977637782
ENSG00000116459,81.6620750077209,92.0,1.126593954308676,ATP5F1,13910,145,144.83,1.0012,7.7597e-06,0.46176999999999996,0.874,1.149,0.262,0.867,0.0058707458668383105,0.9518951895189519,1.3397339733973397,1.138839540019354
ENSG00000143110,58.43232776248763,49.0,0.8385768952962542,C1orf162,4721,73,79.607,0.91701,3.5144e-06,1.0986,0.758,1.114,0.615,1.82,0.01237710818946995,0.6668666866686669,1.063906390639064,0.8556907094847762
ENSG00000121933,93.11394248182073,101.0,1.0846925531020117,ADORA3,80615,210,201.69,1.0412,1.0979000000000001e-05,0.59095,0.93,1.167,0.346,1.066,0.0011550448735572875,0.9232923292329234,1.2797279727972797,1.0954320833254767
ENSG00000116473,41.74718149811492,14.0,0.3353519806033412,RAP1A,174474,32,97.71799999999999,0.32747,5.2259e-06,0.17073,0.246,0.44,0.069,0.537,0.00023927451367031718,0.22142214221422143,0.5242524252425242,0.3593056935035798
ENSG00000197852,141.81467910939466,142.0,1.0013067821453263,FAM212B,75195,168,181.06,0.92786,1.0393e-05,0.46036000000000005,0.818,1.055,0.24,0.968,0.0018859588949982665,0.8736873687368737,1.150915091509151,1.0083582383576175
ENSG00000064703,265.0619502884306,273.0,1.0299479035106003,DDX20,12772,428,432.65,0.98926,2.097e-05,0.74541,0.913,1.072,0.542,1.041,0.02075336284751257,0.9330933093309332,1.1385138513851385,1.033720606453862
ENSG00000171385,324.7323737108105,138.0,0.4249653289046429,KCND3,218494,209,435.31,0.48012,3.2189e-05,0.088568,0.428,0.538,0.035,0.279,0.00148623016517987,0.37003700370037007,0.4894489448944895,0.42804478780974897
ENSG00000143079,243.69115804700994,216.0,0.8863678179014272,CTTNBP2NL,67276,288,330.51,0.8713799999999999,1.7138e-05,0.37967,0.791,0.961,0.222,0.685,0.003622259915081306,0.7934793479347935,0.9920992099209921,0.8904713726139337
ENSG00000134245,161.0600043666856,95.0,0.5898422788050678,WNT2B,63625,198,267.26,0.74085,1.8465e-05,0.30937,0.659,0.833,0.168,0.611,0.002531394960576591,0.49964996499649966,0.6994699469946994,0.5960511448977527
ENSG00000007341,175.98661805721682,152.0,0.8637020341545613,ST7L,97308,264,292.03,0.90402,1.3351e-05,0.5916399999999999,0.817,1.001,0.412,0.868,0.0018085524114894646,0.7570757075707572,0.9880988098809881,0.8693842843792624
ENSG00000116489,91.53725906696184,56.0,0.6117727422779239,CAPZA1,52447,113,159.11,0.71022,8.4029e-06,0.11488,0.609,0.83,0.046,0.362,0.0017453287903399972,0.49344934493449344,0.7642764276427643,0.6226972555328869
ENSG00000155363,389.77052941875047,251.0,0.6439686457934787,MOV10,27606,414,604.89,0.68442,3.7483e-05,0.202,0.631,0.742,0.124,0.343,0.014119051272141943,0.581058105810581,0.7148714871487148,0.6465342579281143
ENSG00000155366,82.26169888170197,40.0,0.4862530259376575,RHOC,6329,65,122.62,0.5301,7.8723e-06,0.109,0.433,0.652,0.038,0.517,0.012997582379791749,0.37763776377637764,0.6330633063306331,0.49840935158609895
ENSG00000155367,137.95700271398263,113.0,0.8190957891008666,PPM1J,5484,247,277.81,0.8890899999999999,1.5830999999999998e-05,0.70009,0.801,0.988,0.478,1.05,0.0251562732884724,0.7032703270327033,0.9576957695769577,0.8263444244026442
ENSG00000271810,0.0575362489751078,0.0,0.0,RP11-426L16.10,8820,119,153.63,0.7746,8.155e-06,0.6369199999999999,0.667,0.902,0.4,1.054,6.523384237540567e-06,0.09460946094609461,1.8943894389438944,0.980821647214442
ENSG00000184599,68.95403654085857,70.0,1.0151689953425953,FAM19A3,6817,99,102.74,0.9636,5.970299999999999e-06,0.91545,0.818,1.139,0.518,1.655,0.010115011961399233,0.8372837283728373,1.2385238523852387,1.02967140943596
ENSG00000155380,215.1654927887257,156.0,0.7250233203201352,SLC16A1,45167,193,269.41,0.71639,1.3819000000000001e-05,0.45505,0.636,0.807,0.266,0.821,0.004763776491436794,0.6366636663666367,0.8280828082808281,0.7296709057068027
ENSG00000198799,375.47699519065145,355.0,0.9454640485224558,LRIG2,59052,542,574.52,0.94339,2.9244e-05,0.6834399999999999,0.878,1.013,0.521,0.906,0.006358412842759796,0.8670867086708671,1.0323032303230324,0.9481273275323785
ENSG00000081026,400.9505112455344,335.0,0.8355145849779262,MAGI3,295175,595,777.88,0.7649,3.8466999999999996e-05,0.25484,0.714,0.819,0.172,0.387,0.0013583484754655184,0.7642764276427643,0.9146914691469147,0.8380086583659199
ENSG00000116793,221.62444598032565,201.0,0.9069396614209402,PHTF1,62659,345,402.58,0.8569700000000001,2.0793000000000002e-05,0.90338,0.784,0.937,0.703,1.172,0.0035369930254285204,0.8086808680868087,1.0195019501950195,0.9114517990399498
ENSG00000081019,307.88373484310125,204.0,0.6625877788053961,RSBN1,50645,315,439.54,0.7166600000000001,2.2165e-05,0.25472,0.653,0.787,0.153,0.444,0.00607925234165468,0.5912591259125913,0.744074407440744,0.6658357581132658
ENSG00000134242,261.1458434050326,242.0,0.9266852454728228,PTPN22,57949,356,405.24,0.8785,1.9114e-05,0.8246,0.805,0.959,0.631,1.089,0.004506477133428232,0.8344834483448345,1.030903090309031,0.9305145233466776
ENSG00000188761,73.93704720661046,65.0,0.8791262628917722,BCL2L15,9380,87,93.8,0.9275,4.9946e-06,0.42493000000000003,0.779,1.108,0.193,1.097,0.007882414414350796,0.7198719871987199,1.0807080708070806,0.8926512823208601
ENSG00000134262,335.2492838749841,296.0,0.8829250776576743,AP4B1,10454,398,405.41,0.9817299999999999,2.2714e-05,0.56921,0.904,1.067,0.399,0.827,0.03206899597044041,0.8030803080308031,0.9720972097209721,0.8859079326497609
ENSG00000118655,219.48413124743425,201.0,0.9157837464495496,DCLRE1B,8946,271,297.58,0.9106700000000001,1.5362e-05,0.204,0.824,1.007,0.099,0.467,0.02453433168426495,0.8164816481648165,1.0293029302930294,0.9203398844915873
ENSG00000163349,422.3103105405474,321.0,0.7601045771038065,HIPK1,48613,477,655.7,0.72747,3.4303e-05,0.038557999999999995,0.674,0.785,0.015,0.121,0.008687188828925337,0.6938693869386939,0.8336833683368338,0.7624725041352823
ENSG00000116774,152.87683487170702,134.0,0.8765225948879155,OLFML3,2814,235,243.35,0.9656899999999999,1.4057000000000001e-05,0.78632,0.867,1.076,0.511,1.25,0.05432723342988878,0.7618761876187619,1.0117011701170118,0.8830638082826016
ENSG00000134207,212.33677093006548,186.0,0.8759669801198038,SYT6,64629,254,261.62,0.9708600000000001,1.5876e-05,0.39497,0.876,1.077,0.215,0.78,0.0032854720161238065,0.7774777477747775,0.9892989298929893,0.880676480012921
ENSG00000197323,332.5893389414946,157.0,0.47205361572824706,TRIM33,118383,259,556.85,0.46512,2.7975999999999998e-05,0.018203,0.419,0.516,0.005,0.086,0.0028094349606066294,0.4146414641464147,0.5388538853885388,0.47506032665645254
ENSG00000116752,83.15456078314467,73.0,0.8778832972297655,BCAS2,14083,101,116.66,0.8657600000000001,5.4777e-06,0.83605,0.736,1.021,0.543,1.329,0.005904605608403371,0.7268726872687269,1.0667066706670667,0.8899090958219537
ENSG00000175984,336.63622190150636,339.0,1.007021758042381,DENND2C,87575,481,505.16,0.9521799999999999,2.7758e-05,0.52433,0.883,1.027,0.385,0.723,0.0038439762706423794,0.9216921692169218,1.1017101710171018,1.0099923237003232
ENSG00000116748,338.06065584187456,341.0,1.0086947241784334,AMPD1,22521,452,425.47,1.0623,2.3838e-05,0.90289,0.983,1.148,0.686,1.202,0.015010907856750346,0.9232923292329234,1.1033103310331034,1.0116527732229454
ENSG00000213281,80.52561765945921,46.0,0.5712467825398475,NRAS,12426,55,104.24,0.52762,5.2006e-06,0.19445,0.424,0.66,0.079,0.612,0.006480413460442557,0.45104510451045104,0.7304730473047305,0.5836651908559312
ENSG00000009307,367.6059453337874,202.0,0.5495014500284627,CSDE1,41764,259,469.48,0.55167,2.5218e-05,0.045633,0.498,0.611,0.018,0.144,0.008801981259788033,0.4900490049004901,0.6174617461746175,0.5522217542365245
ENSG00000052723,90.31112095293986,86.0,0.9522636757527754,SIKE1,11207,102,115.14,0.88584,5.2301e-06,0.27195,0.754,1.044,0.123,0.703,0.008058456406972416,0.7998799879987999,1.1393139313931393,0.9633365091917574
ENSG00000198765,75.16737823733551,72.0,0.9578623292229942,SYCP1,140568,330,408.47,0.80789,1.8457e-05,0.1169,0.737,0.885,0.065,0.22,0.0005347403266556792,0.7920792079207921,1.1653165316531653,0.9711659726834891
ENSG00000134200,60.00096963757102,52.0,0.8666526610169809,TSHB,4527,66,73.329,0.90005,3.5703e-06,0.87479,0.737,1.105,0.385,1.805,0.013254024660386794,0.6936693669366937,1.0919091909190919,0.8833190583417502
ENSG00000134198,80.16530753339083,73.0,0.9106183490856528,TSPAN2,41490,115,125.22,0.91837,6.8066999999999996e-06,0.66755,0.789,1.072,0.401,1.165,0.0019321597380908852,0.7538753875387539,1.1063106310631063,0.9230925730457203
ENSG00000134259,134.3251683471712,104.0,0.7742406079194776,NGF,52319,127,159.06,0.7984399999999999,1.0884000000000001e-05,0.0,0.69,0.925,0.0,0.528,0.002567426142456301,0.6606660666066607,0.9112911291129113,0.7816852291494726
ENSG00000173218,246.6210635141582,232.0,0.9407144576143682,VANGL1,56272,310,311.24,0.99603,2.003e-05,0.31745,0.907,1.094,0.18,0.596,0.004382660355312735,0.8452845284528453,1.048904890489049,0.9447692613109818
ENSG00000118729,162.8857936730715,139.0,0.8533586439035148,CASQ2,68775,217,209.06,1.038,1.1363e-05,0.93716,0.928,1.162,0.653,1.375,0.002368386676453239,0.7436743674367436,0.9822982298229823,0.8594979147229643
ENSG00000177551,25.690619466993773,17.0,0.6617201279183199,NHLH2,7541,50,75.619,0.6612100000000001,3.4955000000000002e-06,0.0,0.526,0.837,0.0,1.087,0.0034067921319445396,0.45284528452845285,0.9924992499249925,0.7006448083395935
ENSG00000163393,177.44038554121587,162.0,0.9129826871480203,SLC22A15,93557,270,303.11,0.89076,1.6449e-05,0.63667,0.806,0.985,0.439,0.944,0.0018966019169192672,0.8034803480348035,1.0401040104010402,0.9186183827476996
ENSG00000173212,151.42019360527328,148.0,0.9774125661588496,MAB21L3,23486,216,211.72,1.0202,1.2440999999999998e-05,0.6634899999999999,0.912,1.142,0.424,1.075,0.0064472534107669795,0.8552855285528553,1.1203120312031203,0.9840167051193829
ENSG00000163399,435.65737650691875,111.0,0.25478737646999805,ATP1A1,37594,171,599.11,0.28542,3.3427e-05,0.038449000000000004,0.251,0.324,0.015,0.121,0.011588481579691407,0.21842184218421842,0.2982298229822982,0.257082758239998
ENSG00000116815,77.3865322657724,66.0,0.8528615776881296,CD58,56505,105,128.07,0.81989,5.8896e-06,0.25264000000000003,0.699,0.964,0.114,0.653,0.0013695519381607363,0.6994699469946994,1.0467046704670468,0.8657837228046157
ENSG00000143061,229.66817402436334,165.0,0.7184277956705343,IGSF3,93345,631,769.22,0.82031,4.9661000000000004e-05,0.23156,0.768,0.876,0.15,0.368,0.002460422883114932,0.6330633063306331,0.8174817481748176,0.722781903523083
ENSG00000116824,154.35543059662234,140.0,0.906997566971664,CD2,14844,191,193.62,0.98646,9.9288e-06,0.19833,0.876,1.112,0.08,0.624,0.010398506507452327,0.7906790679067907,1.0435043504350436,0.9134761210214615
ENSG00000134247,353.75106468071994,278.0,0.7858633591701286,PTGFRN,80302,440,550.55,0.7992,3.6186e-05,0.33839,0.738,0.865,0.219,0.538,0.004405258457830689,0.7126712671267127,0.8678867886788679,0.7886902057858486
ENSG00000134256,381.0803791850068,361.0,0.9473067093405557,CD101,34786,528,551.8,0.9568700000000001,2.907e-05,0.61616,0.89,1.028,0.453,0.85,0.010954992789771942,0.8692869286928693,1.0335033503350335,0.9499308276489786
ENSG00000116830,418.03064956483234,384.0,0.9185929318812913,TTF2,47151,561,617.39,0.90866,3.1958e-05,0.68982,0.847,0.974,0.542,0.884,0.008865785446010315,0.8450845084508452,0.9994999499949996,0.9209851009747324
ENSG00000134253,254.48487720319145,240.0,0.9430815796899943,TRIM45,11528,299,334.36,0.89423,1.934e-05,0.70109,0.813,0.984,0.468,1.08,0.022075371027341383,0.8488848884888489,1.0495049504950495,0.9470110862720358
ENSG00000134258,122.304344568827,103.0,0.8421614159588301,VTCN1,67348,125,155.2,0.8054100000000001,7.909299999999999e-06,1.3071,0.696,0.934,0.878,1.848,0.0018160055913884155,0.7180718071807181,0.991899189918992,0.850337740385615
ENSG00000198162,223.0837616659512,133.0,0.5961886199460635,MAN1A2,161424,211,345.04,0.61153,1.7080999999999998e-05,0.090821,0.546,0.685,0.04,0.235,0.001381973942325498,0.5178517851785178,0.6884688468846885,0.6006712411486654
ENSG00000183508,172.2725659845731,107.0,0.6211087609247185,FAM46C,22439,146,231.15,0.63163,1.4560999999999998e-05,0.0,0.551,0.725,0.0,0.322,0.007677372698630648,0.5310531053105311,0.7292729272927293,0.626913515699716
ENSG00000196505,197.2365011127603,160.0,0.8112088741045342,GDAP2,66147,219,261.22,0.83836,1.2949000000000001e-05,0.61143,0.75,0.938,0.426,0.897,0.0029817905742174295,0.7134713471347135,0.924892489248925,0.8162789295676874
ENSG00000065183,344.2955080325618,306.0,0.8887713980022649,WDR3,36823,463,500.76,0.9245899999999999,2.5444000000000002e-05,0.53789,0.856,0.998,0.401,0.73,0.00935001243876278,0.8096809680968097,0.9770977097709771,0.891675879695083
ENSG00000155761,764.134766675744,732.0,0.9579462052020724,SPAG17,231363,1126,1133.6,0.9933299999999999,5.6116e-05,0.5049899999999999,0.945,1.043,0.409,0.626,0.003302752672967346,0.9016901690169017,1.0183018301830182,0.9592548748813096
ENSG00000092607,242.98048477548733,172.0,0.707875779237691,TBX15,106511,218,263.33,0.82786,1.3320999999999998e-05,0.19107000000000002,0.74,0.926,0.093,0.437,0.002281271275037201,0.6252625262526252,0.8032803280328034,0.7119913360937241
ENSG00000116874,162.5138165853368,132.0,0.812238631603893,WARS2,109456,174,210.86,0.8251799999999999,1.2462999999999999e-05,0.31675,0.728,0.936,0.165,0.666,0.0014847410519782998,0.7052705270527053,0.9384938493849385,0.818391954570589
ENSG00000116882,160.19970319769055,140.0,0.8739092345710304,HAO2,25352,202,199.26,1.0138,1.075e-05,0.83316,0.903,1.139,0.563,1.265,0.006319016377315027,0.7618761876187619,1.0055005500550056,0.8801514433893949
